,Order Node,Hub No.,Time of Order,Waiting Time,Time of Delivery,Time To Reach,Previous Location,Car Index,Battery Left in Car
1192,42823584,17,Day 1 - 7:48:33,Day 0 - 0:18:38,Day 1 - 7:55:13,Day 0 - 0:6:40,42898015,4,10
1193,596776349,8,Day 1 - 7:48:35,Day 0 - 1:3:43,Day 1 - 7:51:9,Day 0 - 0:2:34,42429552,4,10
1194,42920894,3,Day 1 - 7:49:1,Day 0 - 1:15:35,Day 1 - 7:53:16,Day 0 - 0:3:50,42816001,3,6
1195,42493411,2,Day 1 - 7:49:20,Day 0 - 1:1:4,Day 1 - 7:50:29,Day 0 - 0:1:9,42490216,3,5
1196,42489598,1,Day 1 - 7:49:24,Day 0 - 1:12:3,Day 1 - 7:51:4,Day 0 - 0:1:40,42477929,3,5
1197,42466282,2,Day 1 - 7:52:26,Day 0 - 0:49:52,Day 1 - 7:55:38,Day 0 - 0:3:12,42490216,1,8
1198,42486885,1,Day 1 - 7:52:38,Day 0 - 0:32:52,Day 1 - 8:8:20,Day 0 - 0:14:10,42477929,4,8
1199,42734231,16,Day 1 - 7:54:7,Day 0 - 1:42:38,Day 1 - 7:57:37,Day 0 - 0:3:30,42730980,3,2
1200,597428969,3,Day 1 - 7:56:10,Day 0 - 1:54:56,Day 1 - 7:56:56,Day 0 - 0:0:46,42816001,4,1
1201,42757968,16,Day 1 - 8:1:19,Day 0 - 1:32:39,Day 1 - 8:4:1,Day 0 - 0:2:42,42730980,2,4
1202,42434117,8,Day 1 - 8:1:44,Day 0 - 0:33:46,Day 1 - 8:4:28,Day 0 - 0:2:44,596776349,3,8
1203,103260496,14,Day 1 - 8:1:58,Day 0 - 0:30:37,Day 1 - 8:15:18,Day 0 - 0:13:20,103179971,3,2
1204,42479540,6,Day 1 - 8:2:43,Day 0 - 1:41:43,Day 1 - 8:10:13,Day 0 - 0:7:30,42491314,4,3
1205,42436929,16,Day 1 - 8:3:23,Day 0 - 0:26:43,Day 1 - 8:8:17,Day 0 - 0:4:54,42730980,4,9
1206,42477955,12,Day 1 - 8:3:39,Day 0 - 1:42:29,Day 1 - 8:5:26,Day 0 - 0:1:47,42476360,4,5
1207,42528217,1,Day 1 - 8:4:33,Day 0 - 0:38:9,Day 1 - 8:16:13,Day 0 - 0:11:40,42486885,2,7
1208,42521843,6,Day 1 - 8:4:36,Day 0 - 0:34:40,Day 1 - 8:9:36,Day 0 - 0:5:0,42479540,3,3
1209,42758834,18,Day 1 - 8:7:27,Day 0 - 0:30:48,Day 1 - 8:17:27,Day 0 - 0:10:0,42737308,1,4
1210,103124445,9,Day 1 - 8:7:47,Day 0 - 0:11:22,Day 1 - 8:15:13,Day 0 - 0:7:26,103215843,0,5
1211,597363610,7,Day 1 - 8:9:8,Day 0 - 0:15:52,Day 1 - 8:14:45,Day 0 - 0:5:37,42899648,3,6
1212,42766683,13,Day 1 - 8:9:31,Day 0 - 1:35:2,Day 1 - 8:12:6,Day 0 - 0:2:35,42758639,3,2
1213,42773130,18,Day 1 - 8:11:39,Day 0 - 1:35:10,Day 1 - 8:17:43,Day 0 - 0:6:4,42737308,2,5
1214,42863854,7,Day 1 - 8:11:41,Day 0 - 0:59:17,Day 1 - 8:15:1,Day 0 - 0:3:20,42899648,1,3
1215,2408354100,15,Day 1 - 8:11:42,Day 0 - 0:13:44,Day 1 - 8:13:53,Day 0 - 0:2:11,595484163,1,5
1216,42494930,2,Day 1 - 8:13:30,Day 0 - 1:15:12,Day 1 - 8:16:27,Day 0 - 0:2:57,42490216,1,7
1217,103195276,14,Day 1 - 8:14:39,Day 0 - 0:37:26,Day 1 - 8:19:39,Day 0 - 0:5:0,103179971,1,4
1218,103861957,4,Day 1 - 8:14:42,Day 0 - 1:23:23,Day 1 - 8:17:44,Day 0 - 0:3:2,103882237,3,7
1219,42861232,3,Day 1 - 8:15:25,Day 0 - 0:57:43,Day 1 - 8:17:53,Day 0 - 0:2:28,42819599,2,7
1220,42919995,7,Day 1 - 8:16:21,Day 0 - 1:48:6,Day 1 - 8:24:44,Day 0 - 0:8:23,42899648,4,7
1221,42469114,12,Day 1 - 8:21:25,Day 0 - 0:54:41,Day 1 - 8:25:39,Day 0 - 0:4:14,42477955,4,4
1222,42807113,7,Day 1 - 8:22:58,Day 0 - 1:45:2,Day 1 - 8:31:21,Day 0 - 0:6:36,42919995,3,5
1223,42426805,8,Day 1 - 8:26:59,Day 0 - 0:40:50,Day 1 - 8:29:26,Day 0 - 0:2:27,596776349,4,9
1224,103192875,9,Day 1 - 8:28:16,Day 0 - 1:16:59,Day 1 - 8:34:54,Day 0 - 0:6:38,103215843,2,5
1225,103878654,4,Day 1 - 8:28:25,Day 0 - 0:26:8,Day 1 - 8:32:17,Day 0 - 0:3:52,103882237,1,10
1226,103236374,9,Day 1 - 8:28:46,Day 0 - 0:54:45,Day 1 - 8:32:6,Day 0 - 0:3:20,103215843,4,5
1227,42743919,0,Day 1 - 8:29:4,Day 0 - 1:10:52,Day 1 - 8:37:24,Day 0 - 0:8:20,42737042,3,5
1228,274185079,19,Day 1 - 8:29:17,Day 0 - 1:8:1,Day 1 - 8:34:17,Day 0 - 0:5:0,42875829,4,9
1229,42824505,19,Day 1 - 8:30:36,Day 0 - 0:46:14,Day 1 - 8:44:46,Day 0 - 0:14:10,274185079,3,8
1230,1370721878,18,Day 1 - 8:31:29,Day 0 - 1:31:1,Day 1 - 8:40:39,Day 0 - 0:9:10,42737308,0,7
1231,42820359,17,Day 1 - 8:32:43,Day 0 - 1:50:12,Day 1 - 8:47:43,Day 0 - 0:15:0,42823584,0,6
1232,42500496,1,Day 1 - 8:34:18,Day 0 - 0:46:41,Day 1 - 8:40:8,Day 0 - 0:5:50,42486885,2,6
1233,42737774,16,Day 1 - 8:37:15,Day 0 - 1:52:54,Day 1 - 8:41:47,Day 0 - 0:4:32,42436929,3,1
1234,42817780,3,Day 1 - 8:37:34,Day 0 - 0:27:56,Day 1 - 8:39:38,Day 0 - 0:2:4,42819599,1,10
1235,42931030,17,Day 1 - 8:39:26,Day 0 - 1:20:39,Day 1 - 8:49:26,Day 0 - 0:10:0,42823584,2,4
1236,42903868,17,Day 1 - 8:44:2,Day 0 - 1:58:23,Day 1 - 8:47:45,Day 0 - 0:3:43,42823584,4,9
1237,42439673,15,Day 1 - 8:44:15,Day 0 - 1:39:11,Day 1 - 8:48:48,Day 0 - 0:4:33,595484163,4,9
1238,2141026544,8,Day 1 - 8:45:54,Day 0 - 1:2:0,Day 1 - 8:49:37,Day 0 - 0:3:43,42426805,3,7
1239,42809807,17,Day 1 - 8:46:49,Day 0 - 1:32:30,Day 1 - 9:12:39,Day 0 - 0:25:50,42903868,1,7
1240,42499500,12,Day 1 - 8:50:8,Day 0 - 0:41:18,Day 1 - 8:52:41,Day 0 - 0:2:33,42469114,4,3
1241,42756126,16,Day 1 - 8:50:35,Day 0 - 0:40:59,Day 1 - 8:52:45,Day 0 - 0:2:10,42436929,1,6
1242,42902907,3,Day 1 - 8:52:44,Day 0 - 1:49:49,Day 1 - 8:59:34,Day 0 - 0:6:50,42819599,4,10
1243,42866478,3,Day 1 - 8:55:44,Day 0 - 0:39:27,Day 1 - 9:3:13,Day 0 - 0:7:29,42902907,1,9
1244,299171995,9,Day 1 - 8:58:52,Day 0 - 1:39:6,Day 1 - 9:13:12,Day 0 - 0:14:20,103236374,0,4
1245,42432194,10,Day 1 - 9:2:14,Day 0 - 1:42:13,Day 1 - 9:3:27,Day 0 - 0:1:13,42430803,4,8
1246,103157452,14,Day 1 - 9:4:5,Day 0 - 1:11:57,Day 1 - 9:14:55,Day 0 - 0:10:50,103179971,3,1
1247,42782602,0,Day 1 - 9:5:32,Day 0 - 0:50:31,Day 1 - 9:14:42,Day 0 - 0:9:10,42737042,0,1
1248,42770814,15,Day 1 - 9:8:53,Day 0 - 1:20:35,Day 1 - 9:13:7,Day 0 - 0:4:14,42439673,1,4
1249,1372888866,2,Day 1 - 9:10:14,Day 0 - 0:55:17,Day 1 - 9:11:4,Day 0 - 0:0:50,42490216,2,3
1250,42752762,18,Day 1 - 9:10:28,Day 0 - 1:44:43,Day 1 - 9:18:48,Day 0 - 0:8:20,42737308,3,3
1251,42907474,3,Day 1 - 9:14:20,Day 0 - 1:22:57,Day 1 - 9:19:18,Day 0 - 0:4:58,42902907,4,9
1252,277787476,7,Day 1 - 9:14:20,Day 0 - 1:19:43,Day 1 - 9:19:19,Day 0 - 0:4:59,42919995,4,6
1253,42769127,0,Day 1 - 9:14:57,Day 0 - 1:32:2,Day 1 - 9:16:48,Day 0 - 0:1:51,42737042,4,5
1254,42474069,17,Day 1 - 9:16:33,Day 0 - 0:52:8,Day 1 - 9:30:1,Day 0 - 0:13:28,42903868,4,8
1255,42445711,10,Day 1 - 9:18:28,Day 0 - 0:12:16,Day 1 - 9:21:55,Day 0 - 0:3:27,42432194,0,2
1256,42761340,16,Day 1 - 9:19:30,Day 0 - 1:59:25,Day 1 - 9:22:50,Day 0 - 0:3:20,42436929,1,5
1257,42449308,11,Day 1 - 9:20:38,Day 0 - 0:42:19,Day 1 - 9:29:35,Day 0 - 0:8:57,42454042,2,10
1258,598788330,1,Day 1 - 9:21:18,Day 0 - 0:59:19,Day 1 - 9:33:48,Day 0 - 0:12:30,42486885,0,5
1259,42501914,2,Day 1 - 9:23:1,Day 0 - 1:59:12,Day 1 - 9:26:34,Day 0 - 0:3:33,42490216,4,3
1260,42927111,19,Day 1 - 9:24:17,Day 0 - 0:45:52,Day 1 - 9:27:21,Day 0 - 0:3:4,274185079,1,1
1261,42526220,1,Day 1 - 9:24:33,Day 0 - 0:52:41,Day 1 - 9:32:53,Day 0 - 0:8:20,42486885,2,5
1262,1545168063,16,Day 1 - 9:25:53,Day 0 - 0:34:6,Day 1 - 9:30:38,Day 0 - 0:4:45,42436929,2,3
1263,42484237,3,Day 1 - 9:30:38,Day 0 - 0:58:57,Day 1 - 9:37:15,Day 0 - 0:6:37,42907474,3,5
1264,1934649947,3,Day 1 - 9:30:57,Day 0 - 0:17:33,Day 1 - 9:34:19,Day 0 - 0:3:22,42907474,1,8
1265,598424609,6,Day 1 - 9:35:59,Day 0 - 0:30:14,Day 1 - 9:44:4,Day 0 - 0:8:5,42479540,1,4
1266,103132050,9,Day 1 - 9:36:28,Day 0 - 1:20:15,Day 1 - 9:43:58,Day 0 - 0:7:30,103236374,4,4
1267,42466608,1,Day 1 - 9:37:45,Day 0 - 1:55:3,Day 1 - 9:46:5,Day 0 - 0:8:20,42486885,3,4
1268,42427768,15,Day 1 - 9:39:32,Day 0 - 0:53:40,Day 1 - 9:42:35,Day 0 - 0:3:3,42439673,2,2
1269,1942055363,17,Day 1 - 9:40:52,Day 0 - 0:49:31,Day 1 - 9:50:2,Day 0 - 0:9:10,42474069,0,5
1270,42928076,17,Day 1 - 9:43:3,Day 0 - 0:52:53,Day 1 - 9:50:33,Day 0 - 0:7:30,42474069,2,3
1271,42509324,12,Day 1 - 9:44:1,Day 0 - 1:9:41,Day 1 - 9:54:36,Day 0 - 0:10:35,42499500,4,2
1272,103868007,4,Day 1 - 9:44:49,Day 0 - 1:36:52,Day 1 - 9:56:21,Day 0 - 0:11:32,103882237,2,2
1273,42485524,6,Day 1 - 9:47:12,Day 0 - 1:48:28,Day 1 - 9:54:42,Day 0 - 0:7:30,42479540,0,10
1274,42466939,12,Day 1 - 9:49:27,Day 0 - 1:9:53,Day 1 - 10:7:28,Day 0 - 0:18:1,42509324,3,3
1275,103172141,14,Day 1 - 9:49:31,Day 0 - 1:46:37,Day 1 - 9:55:21,Day 0 - 0:5:50,103179971,1,3
1276,487116723,3,Day 1 - 9:52:44,Day 0 - 1:42:12,Day 1 - 9:58:10,Day 0 - 0:5:26,42907474,3,4
1277,42739371,0,Day 1 - 9:53:4,Day 0 - 0:37:38,Day 1 - 9:53:46,Day 0 - 0:0:42,42769127,4,4
1278,42475034,12,Day 1 - 9:54:11,Day 0 - 0:58:32,Day 1 - 10:8:55,Day 0 - 0:14:44,42509324,1,8
1279,42888785,7,Day 1 - 9:56:56,Day 0 - 1:43:38,Day 1 - 9:59:53,Day 0 - 0:2:57,277787476,4,5
1280,103223914,14,Day 1 - 9:58:26,Day 0 - 1:11:25,Day 1 - 10:14:5,Day 0 - 0:12:30,103179971,3,10
1281,42445420,10,Day 1 - 9:58:44,Day 0 - 0:33:35,Day 1 - 10:3:1,Day 0 - 0:4:17,42432194,2,10
1282,42743742,18,Day 1 - 10:0:18,Day 0 - 0:42:4,Day 1 - 10:10:23,Day 0 - 0:10:5,42737308,2,4
1283,764744770,8,Day 1 - 10:1:16,Day 0 - 0:35:31,Day 1 - 10:3:19,Day 0 - 0:2:3,42426805,0,6
1284,42779129,13,Day 1 - 10:2:8,Day 0 - 0:48:28,Day 1 - 10:5:47,Day 0 - 0:3:39,42758639,3,1
1285,42845232,17,Day 1 - 10:2:25,Day 0 - 1:53:35,Day 1 - 10:17:25,Day 0 - 0:15:0,42474069,2,2
1286,42824388,3,Day 1 - 10:5:56,Day 0 - 0:46:45,Day 1 - 10:9:57,Day 0 - 0:4:1,42907474,1,7
1287,42746867,13,Day 1 - 10:7:8,Day 0 - 0:12:27,Day 1 - 10:9:29,Day 0 - 0:2:21,42758639,1,8
1288,42498437,1,Day 1 - 10:8:17,Day 0 - 0:52:51,Day 1 - 10:38:17,Day 0 - 0:30:0,42486885,3,3
1289,1369783132,19,Day 1 - 10:11:13,Day 0 - 0:43:41,Day 1 - 10:16:13,Day 0 - 0:5:0,274185079,1,10
1290,103867739,9,Day 1 - 10:13:14,Day 0 - 1:9:59,Day 1 - 10:30:44,Day 0 - 0:17:30,103132050,2,4
1291,42516014,12,Day 1 - 10:13:20,Day 0 - 0:15:10,Day 1 - 10:16:13,Day 0 - 0:2:53,42509324,4,1
1292,42785813,7,Day 1 - 10:14:12,Day 0 - 1:23:24,Day 1 - 10:22:32,Day 0 - 0:8:20,42888785,2,5
1293,278220642,5,Day 1 - 10:14:18,Day 0 - 1:18:23,Day 1 - 10:18:28,Day 0 - 0:4:10,588175740,0,10
1294,42520769,12,Day 1 - 10:15:7,Day 0 - 0:19:54,Day 1 - 10:24:17,Day 0 - 0:5:22,42477756,1,7
1295,595779474,15,Day 1 - 10:15:10,Day 0 - 0:40:17,Day 1 - 10:17:4,Day 0 - 0:1:54,42439673,4,8
1296,42470082,12,Day 1 - 10:16:6,Day 0 - 1:59:24,Day 1 - 10:24:19,Day 0 - 0:6:51,42477756,3,2
1297,103207564,14,Day 1 - 10:17:30,Day 0 - 1:23:31,Day 1 - 10:33:15,Day 0 - 0:9:10,103179971,3,9
1298,42491372,12,Day 1 - 10:23:31,Day 0 - 0:51:34,Day 1 - 10:38:57,Day 0 - 0:4:37,42477756,3,1
1299,42496881,3,Day 1 - 10:25:28,Day 0 - 0:50:6,Day 1 - 10:31:6,Day 0 - 0:5:38,42907474,3,3
1300,765596287,14,Day 1 - 10:28:9,Day 0 - 1:1:3,Day 1 - 10:36:29,Day 0 - 0:8:20,103179971,0,3
1301,42919939,7,Day 1 - 10:29:5,Day 0 - 1:3:11,Day 1 - 10:30:18,Day 0 - 0:1:13,42888785,4,4
1302,42476625,10,Day 1 - 10:30:29,Day 0 - 0:13:8,Day 1 - 10:37:1,Day 0 - 0:6:32,42432194,1,3
1303,42741420,15,Day 1 - 10:31:59,Day 0 - 0:51:28,Day 1 - 10:34:6,Day 0 - 0:2:7,595779474,4,7
1304,42534715,1,Day 1 - 10:34:26,Day 0 - 1:27:25,Day 1 - 10:44:26,Day 0 - 0:10:0,42486885,4,7
1305,42786389,5,Day 1 - 10:34:46,Day 0 - 0:35:32,Day 1 - 10:48:56,Day 0 - 0:14:10,588175740,2,9
1306,42496466,2,Day 1 - 10:36:58,Day 0 - 1:35:2,Day 1 - 10:39:12,Day 0 - 0:2:14,42501914,2,2
1307,1942055366,17,Day 1 - 10:38:42,Day 0 - 1:6:56,Day 1 - 10:46:12,Day 0 - 0:7:30,42474069,0,4
1308,42453586,15,Day 1 - 10:39:0,Day 0 - 1:32:42,Day 1 - 10:39:59,Day 0 - 0:0:59,42741420,2,1
1309,42730868,0,Day 1 - 10:39:20,Day 0 - 0:40:44,Day 1 - 10:44:20,Day 0 - 0:5:0,42739371,4,3
1310,42745983,16,Day 1 - 10:44:8,Day 0 - 1:7:31,Day 1 - 10:46:10,Day 0 - 0:2:2,42436929,3,10
1311,2620907644,6,Day 1 - 10:46:44,Day 0 - 0:16:54,Day 1 - 10:56:44,Day 0 - 0:10:0,42479540,0,9
1312,42862031,3,Day 1 - 10:47:50,Day 0 - 1:55:59,Day 1 - 10:51:47,Day 0 - 0:3:57,42907474,4,8
1313,42435650,11,Day 1 - 10:53:13,Day 0 - 1:3:1,Day 1 - 10:58:33,Day 0 - 0:5:20,42454042,4,4
1314,103213030,9,Day 1 - 10:53:13,Day 0 - 1:36:12,Day 1 - 11:4:53,Day 0 - 0:11:40,103132050,1,9
1315,1260335181,12,Day 1 - 10:55:31,Day 0 - 1:18:13,Day 1 - 11:1:33,Day 0 - 0:6:2,42477756,4,10
1316,42481452,2,Day 1 - 10:57:55,Day 0 - 0:53:36,Day 1 - 11:0:27,Day 0 - 0:2:32,42501914,2,1
1317,103883235,4,Day 1 - 11:0:48,Day 0 - 0:54:46,Day 1 - 11:2:58,Day 0 - 0:2:10,103882237,0,3
1318,42848521,7,Day 1 - 11:1:9,Day 0 - 1:1:4,Day 1 - 11:11:9,Day 0 - 0:10:0,42919939,2,4
1319,103882243,4,Day 1 - 11:3:15,Day 0 - 1:14:13,Day 1 - 11:8:34,Day 0 - 0:5:19,103882237,1,9
1320,42467912,3,Day 1 - 11:5:52,Day 0 - 0:56:0,Day 1 - 11:7:53,Day 0 - 0:2:1,42862031,3,2
1321,42470444,2,Day 1 - 11:11:52,Day 0 - 0:20:6,Day 1 - 11:13:48,Day 0 - 0:1:56,42501914,1,6
1322,42843048,7,Day 1 - 11:13:44,Day 0 - 1:16:18,Day 1 - 11:17:35,Day 0 - 0:3:51,42919939,4,3
1323,103133879,9,Day 1 - 11:14:54,Day 0 - 0:27:23,Day 1 - 11:28:14,Day 0 - 0:13:20,103132050,0,3
1324,1701252619,5,Day 1 - 11:15:12,Day 0 - 1:25:47,Day 1 - 11:25:12,Day 0 - 0:10:0,588175740,3,2
1325,42787395,7,Day 1 - 11:16:30,Day 0 - 1:48:10,Day 1 - 11:19:50,Day 0 - 0:3:20,42843048,0,3
1326,42732852,8,Day 1 - 11:16:51,Day 0 - 0:20:56,Day 1 - 11:18:52,Day 0 - 0:2:1,42426805,1,7
1327,42489551,12,Day 1 - 11:17:49,Day 0 - 1:3:26,Day 1 - 11:23:54,Day 0 - 0:6:5,1260335181,1,6
1328,42836721,19,Day 1 - 11:18:22,Day 0 - 1:37:0,Day 1 - 11:26:42,Day 0 - 0:8:20,274185079,3,7
1329,42430984,11,Day 1 - 11:38:12,Day 0 - 0:41:41,Day 1 - 11:43:57,Day 0 - 0:5:45,42435650,3,10
1330,42516974,6,Day 1 - 11:39:54,Day 0 - 1:10:42,Day 1 - 11:47:24,Day 0 - 0:7:30,42479540,2,6
1331,42865276,19,Day 1 - 11:42:50,Day 0 - 1:31:54,Day 1 - 11:48:40,Day 0 - 0:5:50,274185079,0,5
1332,42867657,3,Day 1 - 11:43:22,Day 0 - 0:40:19,Day 1 - 11:48:9,Day 0 - 0:4:47,42862031,3,1
1333,42742448,15,Day 1 - 11:43:34,Day 0 - 0:26:46,Day 1 - 11:47:40,Day 0 - 0:4:6,42741420,3,6
1334,42810242,7,Day 1 - 11:43:37,Day 0 - 0:48:14,Day 1 - 11:50:27,Day 0 - 0:6:50,42843048,3,4
1335,42470959,1,Day 1 - 11:45:11,Day 0 - 1:33:20,Day 1 - 11:51:51,Day 0 - 0:6:40,42534715,4,6
1336,42897988,17,Day 1 - 11:45:13,Day 0 - 1:22:57,Day 1 - 11:52:43,Day 0 - 0:7:30,42474069,0,3
1337,42435642,11,Day 1 - 11:46:29,Day 0 - 1:19:24,Day 1 - 11:48:35,Day 0 - 0:2:6,42435650,4,3
1338,42434264,8,Day 1 - 11:47:19,Day 0 - 1:6:40,Day 1 - 11:49:18,Day 0 - 0:1:59,42426805,0,5
1339,42440001,11,Day 1 - 11:50:44,Day 0 - 0:57:33,Day 1 - 11:58:54,Day 0 - 0:8:10,42435642,2,9
1340,42753109,8,Day 1 - 11:54:24,Day 0 - 0:43:59,Day 1 - 11:56:32,Day 0 - 0:2:8,42426805,1,6
1341,42748907,18,Day 1 - 11:54:37,Day 0 - 1:27:20,Day 1 - 11:58:47,Day 0 - 0:4:10,42737308,1,3
1342,598784313,1,Day 1 - 11:55:26,Day 0 - 0:43:5,Day 1 - 11:59:36,Day 0 - 0:4:10,42470959,0,4
1343,42432171,10,Day 1 - 11:56:33,Day 0 - 1:58:32,Day 1 - 12:1:38,Day 0 - 0:5:5,42432194,3,7
1344,42748960,18,Day 1 - 11:56:39,Day 0 - 1:28:0,Day 1 - 12:6:39,Day 0 - 0:10:0,42737308,0,6
1345,42729954,18,Day 1 - 11:57:18,Day 0 - 1:45:9,Day 1 - 12:9:48,Day 0 - 0:12:30,42737308,2,3
1346,752194388,4,Day 1 - 11:59:58,Day 0 - 0:15:0,Day 1 - 12:5:1,Day 0 - 0:5:3,103882237,1,8
1347,42836507,3,Day 1 - 12:3:24,Day 0 - 0:39:42,Day 1 - 12:8:17,Day 0 - 0:4:53,42862031,1,6
1348,42500748,1,Day 1 - 12:3:39,Day 0 - 0:40:53,Day 1 - 12:11:9,Day 0 - 0:7:30,42470959,1,7
1349,42516940,1,Day 1 - 12:4:49,Day 0 - 0:50:37,Day 1 - 12:13:59,Day 0 - 0:9:10,42470959,4,5
1350,2886149542,17,Day 1 - 12:5:53,Day 0 - 1:37:54,Day 1 - 12:12:33,Day 0 - 0:6:40,42474069,3,7
1351,42516282,12,Day 1 - 12:6:48,Day 0 - 1:11:57,Day 1 - 12:15:30,Day 0 - 0:8:42,1260335181,3,10
1352,42898006,17,Day 1 - 12:7:14,Day 0 - 1:21:3,Day 1 - 12:12:14,Day 0 - 0:5:0,42474069,0,2
1353,103119602,14,Day 1 - 12:7:24,Day 0 - 0:44:33,Day 1 - 12:19:4,Day 0 - 0:11:40,103179971,3,8
1354,42470079,12,Day 1 - 12:8:1,Day 0 - 0:26:2,Day 1 - 12:13:52,Day 0 - 0:5:51,1260335181,4,9
1355,42496217,12,Day 1 - 12:10:41,Day 0 - 0:25:37,Day 1 - 12:18:18,Day 0 - 0:7:37,42470079,1,5
1356,298918559,14,Day 1 - 12:11:3,Day 0 - 0:38:55,Day 1 - 12:11:16,Day 0 - 0:0:13,103179971,0,2
1357,42836221,3,Day 1 - 12:13:27,Day 0 - 0:22:37,Day 1 - 12:20:3,Day 0 - 0:6:36,42862031,4,7
1358,42747928,18,Day 1 - 12:13:32,Day 0 - 0:36:26,Day 1 - 12:21:40,Day 0 - 0:8:8,42737308,4,4
1359,42509102,1,Day 1 - 12:15:17,Day 0 - 1:24:28,Day 1 - 12:33:37,Day 0 - 0:18:20,42516940,0,3
1360,42810450,3,Day 1 - 12:15:41,Day 0 - 0:56:46,Day 1 - 12:29:26,Day 0 - 0:11:8,42836221,1,5
1361,42838664,17,Day 1 - 12:16:23,Day 0 - 1:45:7,Day 1 - 12:26:41,Day 0 - 0:10:18,42474069,4,7
1362,42822469,7,Day 1 - 12:16:25,Day 0 - 0:56:17,Day 1 - 12:18:55,Day 0 - 0:2:30,42843048,1,2
1363,42737168,18,Day 1 - 12:16:50,Day 0 - 1:10:34,Day 1 - 12:31:50,Day 0 - 0:15:0,42747928,0,5
1364,2922393074,17,Day 1 - 12:17:14,Day 0 - 0:50:41,Day 1 - 12:31:10,Day 0 - 0:8:56,42838664,0,1
1365,42492412,2,Day 1 - 12:18:33,Day 0 - 1:55:1,Day 1 - 12:21:40,Day 0 - 0:3:7,42501914,3,4
1366,42906428,3,Day 1 - 12:19:47,Day 0 - 1:25:9,Day 1 - 12:26:7,Day 0 - 0:6:20,42836221,2,6
1367,42477539,1,Day 1 - 12:20:47,Day 0 - 0:33:25,Day 1 - 12:43:17,Day 0 - 0:22:30,42516940,2,4
1368,42421772,11,Day 1 - 12:21:4,Day 0 - 0:42:52,Day 1 - 12:24:15,Day 0 - 0:3:11,42435642,0,6
1369,42844605,3,Day 1 - 12:21:47,Day 0 - 0:45:21,Day 1 - 12:28:56,Day 0 - 0:7:3,42836221,3,10
1370,42756076,13,Day 1 - 12:23:14,Day 0 - 0:17:28,Day 1 - 12:26:47,Day 0 - 0:3:33,42758639,4,6
1371,42499470,12,Day 1 - 12:23:50,Day 0 - 1:35:47,Day 1 - 12:30:14,Day 0 - 0:6:21,42470079,4,8
1372,42446132,8,Day 1 - 12:25:13,Day 0 - 0:16:38,Day 1 - 12:27:46,Day 0 - 0:2:33,42426805,4,8
1373,42466982,12,Day 1 - 12:26:15,Day 0 - 1:12:45,Day 1 - 12:26:59,Day 0 - 0:0:44,42499470,3,9
1374,42449027,10,Day 1 - 12:26:38,Day 0 - 0:37:7,Day 1 - 12:30:20,Day 0 - 0:3:42,42432194,2,9
1375,42443817,8,Day 1 - 12:27:8,Day 0 - 0:51:22,Day 1 - 12:29:48,Day 0 - 0:2:40,42446132,3,6
1376,42823644,17,Day 1 - 12:32:59,Day 0 - 1:51:40,Day 1 - 12:41:19,Day 0 - 0:8:20,42838664,1,6
1377,42878434,17,Day 1 - 12:33:0,Day 0 - 0:48:17,Day 1 - 12:49:40,Day 0 - 0:16:40,42838664,2,1
1378,42449580,10,Day 1 - 12:33:35,Day 0 - 1:46:51,Day 1 - 12:37:2,Day 0 - 0:3:27,42432194,4,7
1379,103886478,10,Day 1 - 12:36:7,Day 0 - 1:38:1,Day 1 - 12:49:42,Day 0 - 0:13:35,42449580,0,1
1380,456354688,17,Day 1 - 12:36:8,Day 0 - 1:43:53,Day 1 - 12:54:11,Day 0 - 0:17:30,42838664,4,6
1381,42434810,11,Day 1 - 12:36:28,Day 0 - 1:16:15,Day 1 - 12:38:22,Day 0 - 0:1:54,42435642,4,2
1382,42484376,1,Day 1 - 12:37:0,Day 0 - 1:38:31,Day 1 - 12:50:20,Day 0 - 0:13:20,42516940,4,4
1383,42776375,18,Day 1 - 12:37:30,Day 0 - 0:15:43,Day 1 - 12:47:30,Day 0 - 0:10:0,42747928,4,3
1384,1942054917,12,Day 1 - 12:38:18,Day 0 - 1:1:7,Day 1 - 12:47:13,Day 0 - 0:8:55,42499470,1,4
1385,42739499,0,Day 1 - 12:39:6,Day 0 - 0:52:14,Day 1 - 12:43:16,Day 0 - 0:4:10,42730868,3,4
1386,42809868,7,Day 1 - 12:42:50,Day 0 - 1:32:23,Day 1 - 12:46:3,Day 0 - 0:3:13,42843048,4,2
1387,76464207,14,Day 1 - 12:43:20,Day 0 - 0:44:26,Day 1 - 12:46:48,Day 0 - 0:3:28,103179971,0,1
1388,42743884,8,Day 1 - 12:43:37,Day 0 - 1:34:16,Day 1 - 12:47:30,Day 0 - 0:3:53,42446132,1,5
1389,42748516,15,Day 1 - 12:45:59,Day 0 - 1:23:59,Day 1 - 12:48:42,Day 0 - 0:2:43,42741420,1,3
1390,42877796,19,Day 1 - 12:48:6,Day 0 - 1:11:33,Day 1 - 12:56:26,Day 0 - 0:8:20,274185079,4,8
1391,42745279,0,Day 1 - 12:50:24,Day 0 - 1:38:10,Day 1 - 12:58:24,Day 0 - 0:8:0,42730868,4,2
1392,103126295,9,Day 1 - 12:52:17,Day 0 - 1:23:38,Day 1 - 13:6:27,Day 0 - 0:14:10,103132050,0,2
